StudentID,Term,AcademicYear,LatestYear,CompleteDevMath,CompleteDevEnglish,Major1,Complete1,CompleteCIP1,TermGPA,CumGPA
243712,3,2015,16,-2,-2,52.0301,8,52,3.46,3.72
243867,6,2014,15,-2,-2,54.0101,7,54,4,3.31
243905,3,2011,12,0,1,52.0201,0,-2,2,2
243920,3,2012,13,-2,-2,0,0,-2,0,0.64
243950,6,2014,15,-2,-2,43.0399,8,43,3.4,3.95
243951,3,2012,13,-2,-2,52.1401,0,-2,0,0
243988,3,2014,15,-2,-2,43.0199,0,-2,0,0.57
244013,6,2013,14,-2,-2,27.0101,7,27,3.4,3.23
244154,6,2013,14,-2,-2,43.0199,8,43,4,2.71
244290,6,2014,15,0,0,0,0,-2,0.5,2.03
244494,3,2015,16,-2,-2,52.1401,8,52,3.22,2.99
244549,3,2014,15,-2,-2,52.0301,8,52,3,3.5
244587,3,2013,14,1,-2,0,0,-2,0.85,1.61
244757,3,2012,13,-2,-2,42.0101,7,42,4,4
244840,1,2016,17,-2,-2,52.0201,8,52,3.57,3.23
244901,3,2013,14,-2,-2,51,8,51,3.7,3.08
245011,1,2012,13,-2,-2,26.0101,0,-2,2.43,1.16
245559,1,2013,14,-2,-2,52.0201,8,52,4,3.44
245612,3,2014,15,0,1,13.1209,0,-2,0,0
245623,6,2013,14,-2,-2,45.1101,7,45,2.5,2.36
245712,3,2016,17,-2,-2,42.0101,7,42,3.94,3.82
245856,1,2013,14,-2,-2,43.0399,8,43,3.93,3.88
246023,3,2015,16,-2,-2,42.0101,7,42,3.76,3.78
246137,1,2016,17,-2,-2,52.0201,8,52,3.68,3.95
246234,3,2015,16,-1,-1,52.0201,0,-2,0,0
246357,3,2015,16,-2,-2,45.1101,7,45,3.17,3.12
246448,1,2011,12,1,0,0,0,-2,0,0
246461,1,2014,15,-2,-2,43.0199,8,43,2.72,2.37
246714,1,2012,13,-2,-2,52.0201,0,-2,1.9,1.9
246978,1,2015,16,-2,-2,42.0101,0,-2,1.57,1.56
247148,1,2011,12,-2,-2,23.0101,0,-2,0,0
247168,1,2012,13,-2,-2,11.0101,0,-2,3.77,3.76
247171,3,2013,14,-2,-2,42.0101,0,-2,3.68,3.03
247307,3,2011,12,-2,-2,43.0399,0,-2,3,3
247452,3,2016,17,-2,-2,45.1101,7,45,1.15,2.35
247460,3,2013,14,-2,-2,51.3801,8,51,3.6,3.36
247603,6,2013,14,-2,-2,51.3801,8,51,3.7,3.37
247678,6,2016,17,-2,-2,42.0101,7,42,4,3.63
247693,3,2013,14,-2,-2,45.1101,0,-2,2.67,2.42
247741,1,2016,17,-2,-2,54.0101,0,-2,3.25,3.01
247756,3,2015,16,-2,-2,54.0101,0,-2,1.23,2.1
248052,1,2015,16,-2,-2,51,0,-2,2.7,3.21
248175,6,2012,13,-2,-2,26.0101,7,26,4,3.17
248249,3,2014,15,-2,-2,42.0101,0,-2,0,1.62
248447,3,2016,17,0,-2,52.0201,0,-2,4,3.85
248565,3,2012,13,-2,-2,26.0101,0,-2,0,1.55
248802,1,2014,15,-2,-2,52.0801,8,52,3.14,2.87
248890,6,2016,17,-1,-1,52.0301,0,-2,3,3.55
249048,6,2016,17,-1,-1,13.1209,0,-2,4,3.16
249150,3,2016,17,-2,-2,43.0199,0,-2,0,2.1
249153,3,2013,14,-2,-2,43.0199,8,43,3.58,3.49
249154,1,2016,17,-2,-2,26.0101,7,26,3.1,2.54
249296,3,2016,17,-2,-2,52.0201,8,52,2.5,2.77
249357,6,2016,17,-2,-2,52.0301,0,-2,0,3.82
249516,1,2015,16,-2,-2,13.1202,0,-2,3.95,3.95
249618,3,2016,17,-2,-2,27.0101,0,-2,2.52,3.15
249683,1,2013,14,-2,-2,42.0101,0,-2,2.35,2.35
249729,1,2013,14,-2,-2,43.0199,8,43,2.88,3.2
249749,3,2016,17,-1,-1,13.1209,0,-2,2.15,2.15
249898,3,2014,15,-2,-2,45.1101,7,45,2.43,2.06
249974,1,2014,15,-2,-2,52.0201,8,52,3,2.89
250031,3,2016,17,-2,-2,38.0101,0,-2,4,3.91
250043,3,2014,15,-2,-2,23.0101,0,-2,0,1.77
250057,1,2014,15,-2,-2,0,0,-2,0.25,2.42
250182,6,2014,15,-2,-2,45.1101,7,45,4,3.1
250399,1,2014,15,-2,-2,13.1202,0,-2,0,0
250418,6,2016,17,-2,-2,43.0203,0,-2,4,4
250439,3,2013,14,-2,-2,43.0199,8,43,3.48,3.61
250478,3,2012,13,-2,-2,13.1209,0,-2,0.94,1.43
250580,3,2013,14,-2,-2,16.0905,7,16,3.15,3.34
250829,6,2014,15,-2,-2,51,8,51,3.3,3.05
250961,6,2013,14,-2,-2,16.0905,7,16,3,3.34
251024,3,2016,17,0,-2,43.0199,0,-2,3.58,2.94
251108,1,2012,13,-2,-2,42.0101,7,42,4,3.98
251163,3,2015,16,-2,-2,26.0101,8,26,3.24,3.5
251167,3,2016,17,0,0,42.0101,0,-2,2.98,3.27
251181,1,2015,16,-2,-2,51.3801,8,51,2,2.97
251238,3,2015,16,-2,-2,43.0203,8,43,3.62,3.31
251344,3,2012,13,-2,-2,52.0201,0,-2,0,1.23
251393,3,2016,17,-2,-2,43.0199,0,-2,0,2.66
251394,3,2015,16,0,0,11.0101,8,11,3.73,3.25
251449,1,2014,15,0,0,23.0101,0,-2,2.28,2.35
251649,3,2013,14,-2,-2,43.0399,8,43,4,3.86
251652,1,2014,15,-2,-2,45.1101,0,-2,2.74,2.84
251653,3,2011,12,-1,-1,51,0,-2,3,3
251689,3,2011,12,-2,-2,0,0,-2,3,3.34
251817,3,2016,17,-2,-2,52.0201,0,-2,1.35,2.49
251853,3,2016,17,-2,-2,52.0301,0,-2,2.85,2.94
252018,3,2016,17,-2,-2,52.0801,0,-2,0,2.32
252129,3,2012,13,0,0,0,0,-2,0,0
252169,6,2012,13,-2,-2,51,8,51,3.78,3.65
252282,3,2016,17,-2,0,11.0101,0,-2,3.3,3.33
252302,3,2016,17,-2,-2,45.1101,0,-2,2,2.55
252417,1,2011,12,0,-2,50.0701,0,-2,1.1,1.1
252768,3,2013,14,0,-2,52.0201,8,52,3.5,3.32
252843,3,2012,13,-2,-2,43.0399,8,43,3.8,3.8
252871,3,2013,14,-2,-2,52.0201,0,-2,0,1.18
253122,3,2013,14,-2,-2,16.0905,7,16,2.89,2.8
253222,3,2014,15,-2,-2,13.1202,0,-2,1.9,1.9
253347,1,2014,15,-2,-2,42.0101,0,-2,2.43,2.46
253387,1,2015,16,-2,-2,42.0101,0,-2,3.08,2.95
253441,1,2014,15,0,1,45.1101,0,-2,0,0
253472,3,2015,16,-2,-2,50.0701,7,50,3.31,3.39
253569,3,2015,16,-2,-2,43.0199,0,-2,1.25,1.5
253703,3,2011,12,0,1,52.0201,0,-2,0.86,0.86
253778,6,2016,17,-2,-2,42.0101,7,42,3.3,2.61
253808,3,2016,17,-2,-2,45.0601,0,-2,3.5,3.35
253813,3,2013,14,-2,-2,23.0101,0,-2,4,3.28
253897,6,2012,13,-2,-2,51.3899,8,51,4,3.97
253961,1,2011,12,-2,-2,50.0701,0,-2,2.82,2.82
253963,1,2015,16,-2,-2,27.0101,0,-2,1,2.52
254002,3,2015,16,-2,-2,13.1209,0,-2,0,0
254074,1,2016,17,-2,-2,52.0201,0,-2,2.65,2.89
254082,3,2016,17,-2,-2,50.0701,0,-2,0,2.16
254178,1,2014,15,-2,-2,42.0101,0,-2,3.42,3.35
254252,6,2015,16,-2,-2,42.0101,7,42,4,3.4
254301,3,2016,17,-2,-2,51.3899,8,51,3.9,3.95
254321,3,2013,14,-2,-2,52.0301,8,52,4,3.88
254341,3,2016,17,0,-2,45.1101,0,-2,3.23,3.39
254415,3,2016,17,-2,-2,45.1101,0,-2,2.5,1.93
254560,3,2013,14,-2,-2,23.0101,7,23,4,3.28
254812,3,2014,15,-2,-2,51.3801,8,51,4,3.8
254969,1,2015,16,-2,-2,42.0101,0,-2,3.48,3.47
254978,1,2016,17,-2,-2,42.0101,0,-2,3.75,3.78
255009,6,2013,14,-2,-2,-1,0,-2,0,0
255056,3,2015,16,-2,-2,42.0101,7,42,3.87,3.23
255442,3,2016,17,-2,-2,54.0101,0,-2,3.68,2.96
255708,3,2016,17,-1,-1,52.0201,0,-2,2.11,2.11
256229,3,2012,13,-2,-2,13.1202,0,-2,3.5,2.58
256455,1,2016,17,-2,-2,51.3801,0,-2,3,3.12
256639,1,2016,17,-2,-2,43.0199,8,43,3.8,3.68
256650,3,2013,14,-2,-2,26.0101,0,-2,3.38,3.53
256895,3,2016,17,-1,-1,42.0101,0,-2,3.67,3.66
256975,3,2016,17,-2,-2,50.0701,0,-2,3,3.08
257053,3,2016,17,0,-2,26.0101,0,-2,3.48,3.5
257137,1,2016,17,0,0,42.0101,0,-2,3.54,3.13
257223,1,2011,12,-2,-2,40.0601,0,-2,0,0
257451,1,2014,15,-2,-2,43.0199,8,43,3.8,3.55
257469,3,2014,15,-2,-2,52.0201,8,52,3.93,3.29
257481,1,2013,14,-2,-2,52.0201,8,52,3.58,3.19
257544,3,2015,16,-2,-2,51.3801,0,-2,3.67,3.28
257648,6,2016,17,-2,-2,45.1101,0,-2,3.7,3.52
257718,3,2013,14,0,-2,43.0199,8,43,2.34,2.31
257732,3,2015,16,-2,-2,13.1202,0,-2,2.25,2.25
257761,3,2015,16,-2,-2,52.0201,8,52,3.75,3.72
257972,1,2013,14,-2,-2,43.0199,0,-2,2.88,2.76
257987,1,2015,16,0,-2,42.0101,0,-2,0,0.61
258032,1,2016,17,0,-2,26.0101,0,-2,0,0
258122,6,2016,17,-2,-2,51.3899,8,51,3.84,3.58
258129,1,2016,17,-2,-2,42.0101,0,-2,1.85,1.66
258150,3,2014,15,-2,-2,52.0301,8,52,3.3,3.58
258285,3,2015,16,0,0,52.0301,0,-2,0,0.71
258306,1,2012,13,0,-2,0,0,-2,0,0
258326,3,2013,14,-2,-2,0,0,-2,0,0
258348,3,2013,14,-2,-2,26.0101,0,-2,1.88,1.99
258382,3,2016,17,0,-2,26.0101,0,-2,2.34,2.48
258450,3,2016,17,-2,-2,42.0101,0,-2,0,2.27
258454,1,2016,17,-2,-2,26.0101,7,26,3.1,3.07
258458,3,2016,17,-2,-2,45.1101,0,-2,3.85,2.67
258520,3,2016,17,0,-2,52.0201,0,-2,0.85,2.05
258544,1,2015,16,-2,-2,9.0101,0,-2,0,2.27
258560,3,2016,17,-2,-2,45.1101,0,-2,0,1.59
258799,6,2013,14,-2,-2,43.0199,8,43,2.7,2.81
258801,1,2012,13,0,0,0,0,-2,4,2.71
258805,3,2015,16,-2,-2,45.1101,0,-2,1.15,2.52
258840,3,2011,12,0,1,0,0,-2,0,0
258879,3,2013,14,-2,-2,54.0101,0,-2,0,0
258885,1,2016,17,-2,-2,45.1101,7,45,4,3.19
258886,3,2016,17,-2,-2,45.1101,0,-2,2.5,2.03
258932,3,2013,14,-2,-2,43.0199,8,43,3.41,2.66
258935,6,2014,15,-2,-2,43.0199,8,43,4,3.62
259013,3,2016,17,0,-2,50.0701,0,-2,0,2
259110,3,2014,15,-2,-2,52.0301,8,52,3.4,3.33
259126,1,2015,16,-2,-2,40.0601,0,-2,2.7,3.3
259201,6,2012,13,-2,-2,52.0201,8,52,4,3.21
259304,3,2012,13,0,0,0,0,-2,0,0
259425,3,2012,13,-2,-2,0,0,-2,0,0
259564,6,2014,15,-2,-2,52.0301,8,52,4,3.26
259566,3,2015,16,-2,-2,43.0199,0,-2,0,1.22
259576,1,2012,13,-2,-2,13.1209,0,-2,1.5,1.57
259621,1,2011,12,0,1,13.1209,0,-2,0,0
259730,3,2014,15,-2,-2,43.0199,8,43,3.7,3.14
259784,3,2014,15,-2,-2,52.0201,0,-2,0,0.5
259794,3,2016,17,-2,-2,51.3801,0,-2,4,3.93
259870,3,2012,13,-2,-2,43.0199,8,43,3.84,3.28
259908,3,2013,14,-2,-2,50.0701,7,50,3.83,3.38
259912,1,2014,15,-2,-2,9.0101,7,9,2,2.87
260012,3,2014,15,-2,0,23.0101,0,-2,1,1.28
260054,3,2012,13,-2,-2,52.0301,8,52,2.48,2.86
260135,6,2014,15,-2,-2,51.3801,8,51,3.65,3.55
260184,1,2013,14,-2,-2,42.0101,7,42,3.23,3.18
260200,6,2013,14,-2,-2,51.3899,8,51,3.9,3.64
260203,1,2015,16,-2,-2,54.0101,0,-2,0,2.11
260214,1,2015,16,0,-2,51.0999,0,-2,4,1.65
260217,3,2011,12,-2,-2,50.0701,0,-2,0,0
260227,1,2013,14,-2,-2,26.0101,0,-2,3.7,3.7
260240,3,2011,12,0,-2,13.1001,0,-2,1.43,0.72
260277,3,2016,17,-2,-2,54.0101,0,-2,3.63,3.56
260331,3,2015,16,-2,-2,42.0101,7,42,3.86,3.6
260354,3,2016,17,0,-2,9.0101,0,-2,3.51,3.09
260457,3,2016,17,0,0,45.1101,0,-2,3.7,2.56
260459,6,2016,17,0,-2,26.0101,0,-2,3.7,3.78
260509,1,2012,13,-2,-2,26.0101,8,26,2.33,3.22
260559,3,2012,13,-2,-2,26.0101,7,26,2.92,3.29
260614,3,2014,15,-2,-2,42.0101,0,-2,0,0
260763,3,2014,15,-2,-2,51.3801,8,51,4,3.59
260813,3,2012,13,-2,-2,43.0199,8,43,3.33,2.94
260870,3,2016,17,-1,-1,13.1209,0,-2,3.9,3.9
260962,3,2014,15,-2,-2,13.1001,0,-2,0,0
261028,3,2016,17,-2,-2,27.0101,7,27,4,3.75
261255,1,2015,16,-2,-2,52.0801,0,-2,2.3,2.7
261286,6,2014,15,-2,-2,52.0301,8,52,2.7,3.16
261298,3,2014,15,0,0,45.1101,7,45,3.79,3.67
261317,3,2011,12,0,1,0,0,-2,0.33,1.26
261440,3,2015,16,-2,-2,51.3801,0,-2,2.85,3.01
261575,3,2014,15,-2,-2,45.1101,7,45,2.5,3.29
261639,3,2016,17,0,0,51.3801,0,-2,0,1.52
261674,3,2013,14,-2,-2,26.0101,7,26,1,2.42
261730,6,2015,16,-2,-2,43.0199,8,43,3,2.4
261735,3,2012,13,-2,-2,23.0101,0,-2,0,1.66
261868,6,2016,17,-2,-2,42.0101,0,-2,0,2.38
261898,3,2014,15,-2,-2,52.0301,0,-2,0,2.25
261949,1,2013,14,-2,-2,16.0905,0,-2,3.85,3.21
261953,3,2015,16,-2,-2,45.1101,7,45,3.82,3.57
262005,6,2013,14,-2,-2,26.0101,8,26,2.7,3.01
262012,3,2016,17,-2,-2,50.0701,0,-2,3.85,3.6
262067,3,2013,14,-2,-2,43.0199,8,43,3.62,3.4
262243,3,2016,17,-2,-2,52.0301,0,-2,0,0.41
262270,3,2014,15,-2,-2,42.0101,7,42,3.1,3.17
262281,6,2014,15,-2,-2,52.0301,8,52,2.7,2.56
262406,1,2013,14,0,0,43.0199,8,43,3.6,2.82
262474,3,2016,17,-2,-2,43.0199,0,-2,0.46,1.65
262533,3,2013,14,-2,-2,42.0101,7,42,4,3.82
262629,6,2016,17,-2,-2,51.0999,0,-2,3,3.07
262637,3,2015,16,-2,0,27.0101,0,-2,4,3.42
262692,3,2012,13,-2,-2,26.0101,0,-2,2.11,2.11
262777,1,2016,17,-2,-2,43.0199,0,-2,2.1,2
262799,1,2013,14,-2,-2,54.0101,0,-2,4,3.9
263093,3,2012,13,-2,-2,43.0199,8,43,3.14,3.06
263096,6,2016,17,0,-2,13.1209,0,-2,1.7,2.26
263302,1,2012,13,1,-2,0,0,-2,0,0
263349,1,2014,15,-2,-2,54.0101,7,54,3.93,3.89
263458,3,2014,15,0,0,54.0101,0,-2,0,0
263459,3,2014,15,-2,-2,52.0201,0,-2,1.83,1.58
263654,1,2013,14,-2,-2,16.0905,0,-2,3.57,3.68
263670,3,2014,15,0,0,0,0,-2,0,0
263711,1,2016,17,-2,-2,52.0201,8,52,3.46,3.21
263757,6,2014,15,-2,-2,51.3801,8,51,2.65,3.2
263902,3,2016,17,-2,-2,52.0201,8,52,3.4,3.35
263944,1,2011,12,-2,-2,0,0,-2,3.17,3.17
264039,3,2014,15,-1,-1,0,0,-2,3.7,2.72
264056,6,2013,14,-2,-2,23.0101,0,-2,0,3.18
264206,3,2015,16,-2,-2,42.0101,7,42,3.76,3.63
264218,3,2011,12,-2,-2,50.0701,0,-2,1.75,1.75
264253,3,2014,15,-2,-2,54.0101,7,54,2.35,2.45
264362,3,2016,17,-2,-2,16.0905,0,-2,3.6,3.62
264430,3,2012,13,-2,-2,50.0701,0,-2,0,0.55
264491,3,2011,12,-2,-2,42.0101,0,-2,1.85,1.85
264540,3,2014,15,-2,-2,16.0905,7,16,3.7,3.41
264582,1,2015,16,-2,-2,52.0301,8,52,3.75,3.28
264697,3,2012,13,-2,-2,43.0199,8,43,4,3.02
264718,6,2016,17,-2,-2,51.3801,0,-2,4,3.54
264749,1,2015,16,-1,-1,51,0,-2,4,4
264750,3,2016,17,-1,-1,52.0201,0,-2,3,3
264848,3,2016,17,-2,-2,26.0101,0,-2,2.83,2.89
264867,3,2016,17,-2,-2,16.0905,0,-2,3.31,3.27
264995,3,2016,17,-2,-2,42.0101,0,-2,0,1.5
265066,6,2016,17,-2,-2,51.3801,0,-2,2,3.17
265095,1,2015,16,-2,-2,23.0101,7,23,4,3.94
265097,1,2012,13,-2,-2,52.0301,0,-2,0,1
265164,1,2015,16,-2,-2,52.0801,0,-2,2.58,2.57
265193,3,2014,15,-2,-2,51.3801,0,-2,3,3
265425,3,2016,17,-2,-2,42.0101,0,-2,1.73,2.39
265560,3,2011,12,-2,-2,52.0201,0,-2,4,4
265749,3,2012,13,-2,-2,51.3801,8,51,4,3.84
265886,3,2014,15,-2,-2,23.0101,0,-2,1.33,2.68
266063,3,2015,16,-2,-2,52.0201,0,-2,0,0
266068,3,2013,14,-2,-2,11.0101,0,-2,2.07,2.06
266254,3,2014,15,-2,-2,26.0101,7,26,3,2.53
266258,1,2015,16,-2,-2,42.0101,7,42,4,3.9
266261,3,2015,16,0,0,13.1209,0,-2,4,3.66
266331,3,2016,17,-2,-2,50.0701,0,-2,2.7,3.15
266386,3,2016,17,-2,-2,42.0101,0,-2,4,4
266388,6,2015,16,-2,-2,51.3899,8,51,3.77,3.72
266449,1,2016,17,-2,-2,27.0101,0,-2,4,4
266635,3,2014,15,-2,-2,45.1101,0,-2,2.72,2.34
266698,3,2015,16,-2,-2,52.0201,8,52,3,2.27
266718,6,2014,15,-2,-2,52.0301,0,-2,2,2.3
266794,3,2011,12,0,0,43.0199,0,-2,1.08,1.9
266863,3,2011,12,1,1,0,0,-2,4,3.85
266890,6,2016,17,-2,-2,51,0,-2,4,3.58
266953,1,2016,17,-2,-2,43.0199,0,-2,1.75,2.12
266954,6,2016,17,-2,-2,26.0101,7,26,3,2.42
266998,1,2013,14,-2,-2,50.0701,0,-2,0,0.96
267004,6,2012,13,-2,-2,45.1101,7,45,3.3,3.01
267051,1,2013,14,-2,-2,26.0101,8,26,3.26,3.43
267267,3,2013,14,-1,-1,-1,0,-2,3.7,3.7
267395,3,2016,17,-2,-2,52.0201,0,-2,3.25,3.37
267412,1,2016,17,0,0,52.0201,0,-2,3.2,3.27
267620,6,2013,14,-2,-2,26.0101,7,26,4,2.99
267684,3,2014,15,0,0,43.0199,8,43,4,3.86
267704,1,2013,14,0,0,26.0101,0,-2,2.93,2.22
267718,6,2014,15,-2,-2,43.0399,8,43,3.35,3.69
267759,1,2014,15,-2,-2,23.0101,7,23,3.65,3.34
267762,3,2016,17,-2,-2,45.1101,0,-2,2,2.52
267763,1,2013,14,-2,-2,52.0301,0,-2,2.48,2.53
267782,3,2014,15,-2,-2,52.0301,0,-2,3.57,3.56
267784,3,2014,15,-2,-2,23.0101,0,-2,2.68,2.68
267794,3,2015,16,-2,-2,54.0101,7,54,3.72,3.38
267795,6,2015,16,-2,-2,51.3801,8,51,3.7,3.3
267797,6,2013,14,-2,-2,43.0199,8,43,4,2.59
267835,3,2016,17,0,1,50.0701,0,-2,3.2,1.38
267972,1,2012,13,-2,-2,51.3801,8,51,3.66,3.45
267985,1,2015,16,-2,-2,9.0101,7,9,3.68,3.5
268001,6,2012,13,-2,-2,43.0199,8,43,4,3.76
268094,3,2013,14,0,0,52.0201,8,52,4,3.25
268157,6,2016,17,-1,-1,45.1101,0,-2,4,3.6
268235,6,2016,17,-2,-2,43.0199,0,-2,0,2.6
268406,3,2015,16,-2,-2,51.3801,0,-2,0,2.34
268411,3,2016,17,-1,-1,52.0301,0,-2,3.4,3.4
268434,6,2015,16,-1,-1,24.0102,0,-2,3,3.11
268440,6,2012,13,-2,-2,40.0601,0,-2,0,3.23
268518,1,2015,16,-2,-2,54.0101,7,54,2.35,2.52
268571,1,2013,14,-2,-2,52.0201,0,-2,2,1.8
268651,3,2016,17,-2,-2,52.1401,0,-2,2.75,3.35
268673,3,2013,14,-2,-2,9.0101,7,9,3.65,3.37
268718,6,2014,15,-2,-2,42.0101,7,42,4,2.52
268798,1,2015,16,-2,0,52.0301,8,52,0,3.62
268844,6,2014,15,-2,-2,26.0101,7,26,2.73,2.47
268879,3,2015,16,-2,-2,51.3899,8,51,4,4
268924,3,2016,17,-2,-2,50.0701,0,-2,2.25,2.84
268937,3,2015,16,-2,-2,42.0101,7,42,3.94,3.6
268938,1,2013,14,-2,-2,43.0199,0,-2,0,0
268971,1,2016,17,-2,-2,51,0,-2,3.1,3.1
269005,3,2016,17,-2,-2,51.3801,0,-2,0,3.82
269083,1,2015,16,-2,-2,42.0101,0,-2,1.33,1.21
269089,3,2016,17,-2,-2,50.0901,0,-2,2.91,3.05
269165,6,2016,17,-2,-2,43.0199,8,43,1,2.34
269211,3,2016,17,0,1,0,0,-2,0,0
269219,1,2013,14,-2,-2,42.0101,7,42,3.68,3.69
269272,1,2016,17,0,-2,52.0201,0,-2,0.5,1.66
269294,6,2016,17,-2,-2,51.3801,0,-2,3.7,3.81
269304,1,2012,13,-2,-2,42.0101,0,-2,0,1.56
269349,1,2014,15,-2,-2,50.0701,0,-2,0.5,1.58
269376,3,2014,15,-2,-2,45.1101,7,45,2.44,2.7
269450,6,2014,15,-2,-2,51.3801,8,51,3.7,3.57
269509,6,2015,16,-2,-2,26.0101,7,26,2,2.65
269527,3,2011,12,-2,-2,40.0601,0,-2,0,0
269622,1,2012,13,-2,-2,13.1202,0,-2,2.16,2.16
269637,3,2014,15,-2,-2,43.0399,0,-2,1.65,3
269639,3,2011,12,-2,-2,13.1209,0,-2,0,0
269668,1,2016,17,-2,-2,52.0301,0,-2,1.5,1.66
269710,3,2016,17,-2,-2,45.1101,0,-2,2.1,2.77
269719,3,2014,15,-2,-2,42.0101,7,42,3.33,3.2
269721,3,2013,14,-2,0,52.0301,0,-2,3.5,2.7
269731,3,2015,16,-2,-2,50.0701,7,50,3.48,3.36
269762,3,2016,17,-2,-2,52.0201,0,-2,3.75,3.56
269794,6,2016,17,-2,-2,43.0399,0,-2,3.3,3.41
269938,3,2013,14,-2,-2,13.1202,0,-2,3.16,3.16
269968,3,2016,17,0,1,9.0101,0,-2,3.3,3.3
270098,1,2013,14,-2,-2,43.0199,8,43,3.74,3.37
270188,3,2016,17,0,-2,13.1209,0,-2,2.51,2.51
270259,6,2014,15,-2,-2,51.3801,0,-2,3,2.97
270275,3,2016,17,0,0,23.0101,0,-2,3.3,3.23
270289,3,2016,17,0,1,43.0199,0,-2,3.21,2.64
270387,3,2011,12,-2,-2,11.0101,0,-2,2.7,2.61
270397,3,2012,13,-2,-2,43.0199,8,43,3.66,3.56
270436,1,2014,15,-2,-2,52.0801,0,-2,3.04,3.27
270440,3,2016,17,-2,-2,51,8,51,3.3,3.82
270478,1,2016,17,-2,-2,52.0201,8,52,3.18,2.38
270494,3,2016,17,-2,-2,43.0203,0,-2,2.85,2.25
270495,3,2013,14,-2,-2,26.0101,7,26,3.33,3.24
270502,6,2016,17,-2,-2,51.3801,8,51,4,3.7
270506,1,2013,14,-2,-2,43.0203,0,-2,3.75,3.6
270610,6,2016,17,-2,-2,52.0801,8,52,3.7,3.25
270629,6,2013,14,-2,-2,43.0199,8,43,2,2.78
270651,3,2016,17,-2,-2,45.1101,7,45,2.58,2.68
270653,1,2011,12,0,-2,50.0701,0,-2,1.8,1.8
270665,6,2016,17,0,0,38.0101,7,38,3.85,3.71
270681,3,2014,15,-2,-2,42.0101,7,42,3.7,3.37
270810,3,2011,12,-2,-2,9.0101,0,-2,0,1.42
270873,3,2012,13,-2,-2,43.0199,8,43,1.67,2.75
270904,6,2015,16,-2,-2,42.0101,0,-2,3.58,3.12
270942,6,2013,14,-2,-2,52.1401,8,52,1.35,2.72
270958,3,2013,14,-2,-2,27.0101,7,27,3.5,3.6
271107,3,2016,17,-1,-1,51,0,-2,3.93,3.93
271143,1,2014,15,-2,-2,0,0,-2,2.43,2.43
271160,3,2016,17,-1,-1,52.0801,0,-2,4,4
271165,1,2013,14,0,0,42.0101,7,42,3.28,3.58
271297,1,2016,17,-2,-2,52.0201,0,-2,2.35,1.99
271304,1,2015,16,-2,-2,51.3801,8,51,3.7,3.73
271351,3,2012,13,-2,-2,11.0101,0,-2,0,2.79
271393,1,2013,14,-2,-2,43.0199,8,43,4,3.76
271534,3,2015,16,-2,-2,45.1101,7,45,3.48,3.62
271550,3,2013,14,-2,-2,50.0701,7,50,2.67,3.16
271608,1,2014,15,-2,-2,52.0301,8,52,3.75,3.83
271664,1,2016,17,-2,-2,13.1202,0,-2,0,0
271675,6,2016,17,-2,-2,52.1401,0,-2,3.5,2.95
271694,6,2016,17,-2,-2,51.3801,8,51,4,2.76
271780,3,2012,13,-2,-2,52.1401,8,52,2.8,2.73
271830,3,2013,14,-2,-2,52.0301,8,52,3.28,3.2
271845,3,2016,17,-1,-1,51.3801,0,-2,3.65,3.65
271877,3,2015,16,0,0,26.0101,0,-2,1,0.64
271943,3,2015,16,-2,-2,43.0199,8,43,2.43,2.21
271944,3,2011,12,-2,-2,23.0101,0,-2,0.3,0.91
271948,3,2012,13,0,1,50.0901,0,-2,1.2,1.2
271971,6,2012,13,-2,-2,51.3801,8,51,3.7,3.33
271984,6,2015,16,-2,-2,51.3899,8,51,3.57,3.77
272045,3,2016,17,-2,-2,52.0301,0,-2,3,2.54
272073,3,2012,13,-2,-2,45.1101,0,-2,0.75,1.28
272193,6,2013,14,-2,-2,42.0101,7,42,4,2.73
272198,1,2011,12,-2,-2,13.1209,0,-2,0,0
272205,1,2014,15,-2,-2,43.0199,8,43,3.72,3.7
272210,3,2016,17,0,0,43.0199,0,-2,3,2.54
272338,1,2013,14,-2,-2,51,0,-2,1.15,1.15
272375,3,2015,16,0,0,51.3801,0,-2,4,3.52
272379,3,2014,15,-2,-2,42.0101,7,42,2,2.32
272416,3,2016,17,-2,-2,54.0101,0,-2,1.7,2.72
272469,3,2015,16,-2,-2,43.0199,0,-2,1,1.63
272525,3,2015,16,-2,-2,27.0101,7,27,2.62,2.87
272532,3,2014,15,-2,-2,13.1001,0,-2,2.03,2.7
272595,3,2013,14,-2,-2,51,0,-2,1.3,1.67
272634,1,2016,17,-2,-2,45.0601,0,-2,2.7,1.55
272647,3,2016,17,-2,-2,43.0399,0,-2,3.4,3.61
272651,3,2013,14,-2,-2,45.1101,0,-2,0,0
272668,1,2013,14,-2,-2,51,0,-2,1.55,1.54
272686,1,2016,17,-2,-2,13.1209,0,-2,0.83,0.82
272717,1,2013,14,-2,-2,51,0,-2,0.94,1.41
272773,3,2013,14,-2,-2,27.0101,0,-2,0,4
272891,3,2016,17,-2,-2,50.0701,0,-2,3.65,3.65
272905,3,2012,13,-2,-2,52.0201,8,52,3.9,3.84
272920,3,2013,14,-2,-2,52.0301,8,52,2.37,2.67
273023,1,2015,16,-2,-2,13.1209,0,-2,3.3,3.86
273192,3,2016,17,-2,-2,52.1401,0,-2,2,3.05
