studentid,RecentYear,AcademicYear,term,Cohort,CompleteDevMath,CompleteDevEnglish,Major1,Major2,complete1,complete2,completeCIP1,completeCIP2,TransferIntent,DegreeTypeSought,TermGPA,CumGPA,City,state,Zip,RegistrationDate,Gender,BirthYear,Hispanic,AmericanIndian,Asian,Black,NativeHawaiian,White,TwoOrMoreRace,HSDip,HSDipYr,HSGPAUnwtd,FirstGen,DualHSSummerEnroll,EnrollmentStatus,NumColCredAttemptTransfer,NumColCredAcceptTransfer,CumLoanAtEntry,HighDeg,MathPlacement,EngPlacement,GatewayMathStatus,GatewayEnglishStatus
66840,15,2012-13,1,2012-13,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,2.78,2.77,"Jersey City",NJ,7304,20120814,2,1965,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,65,58,-1,2,0,0,0,0
66888,17,2011-12,3,2011-12,0,1,45.1101,-1,0,0,-2,-2,-1,6,3.61,3.61,"Jersey City",NJ,7310,20110804,2,1972,0,0,0,1,0,0,0,1,2001,2.1,-1,0,1,-2,-2,-2,0,1,1,0,0
67148,14,2011-12,1,2011-12,-2,-2,13.1001,-1,0,0,-2,-2,-1,6,3,3,"Jersey City",NJ,7306,20110613,2,1981,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,51,19.5,-1,0,0,0,0,0
67171,17,2013-14,3,2012-13,-2,-2,50.0701,-1,0,0,-2,-2,-1,6,1.75,1.96,"Union City",NJ,7087,20130116,1,1982,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,36,33,-1,0,0,0,0,0
67316,13,2012-13,1,2012-13,-2,-2,0,-1,0,0,-2,-2,-1,6,4,4,"Jersey City",NJ,7307,20120827,1,1976,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,0,0,-1,0,0,0,0,0
67421,17,2016-17,6,2015-16,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,4,3.97,"Jersey City",NJ,7305,20160106,2,1966,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,91,66,-1,2,0,0,0,0
67940,14,2012-13,3,2012-13,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.88,3.88,Irvington,NJ,7305,20120426,2,1991,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,84,66,-1,2,0,0,0,0
68466,17,2012-13,3,2012-13,0,1,50.0701,-1,0,0,-2,-2,-1,6,3.54,3.54,"Jersey City",NJ,7304,20120712,2,1994,0,0,0,1,0,0,0,1,-1,3.4,-1,0,1,-2,-2,-2,0,1,1,0,0
68658,14,2013-14,3,2013-14,1,-2,13.1202,-1,0,0,-2,-2,-1,6,2.79,2.79,"Union City",NJ,7087,20130415,1,1995,1,0,0,0,0,0,0,1,2013,3.27,-1,0,1,-2,-2,-2,0,1,0,0,1
68759,16,2013-14,1,2013-14,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.31,3.31,Bayonne,NJ,7002,20130730,1,1988,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,86,66,-1,2,0,0,1,0
68773,17,2014-15,1,2014-15,1,0,0,-1,0,0,-2,-2,-1,6,2.4,2.4,"West New York",NJ,7093,20140506,1,1995,1,0,0,0,0,0,0,1,2014,2.28,-1,0,1,-2,-2,-2,0,1,1,0,1
68809,16,2013-14,3,2013-14,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.92,2.92,"Jersey City",NJ,7306,20130412,2,1992,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,89,66,-1,2,0,0,0,0
68832,16,2014-15,1,2014-15,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.34,3.23,Parlin,NJ,7102,20140904,1,1988,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,149,66,-1,2,0,0,0,0
68890,14,2011-12,1,2011-12,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.04,3.04,"Palisades Park",NJ,7302,20110413,2,1980,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,80,78,-1,2,0,0,0,0
69034,16,2015-16,3,2015-16,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,0.92,0.92,Bayonne,NJ,7002,20150514,2,1995,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,46,37,-1,0,0,0,1,0
69126,17,2014-15,3,2014-15,-2,-2,0,-1,0,0,-2,-2,-1,6,2.08,2.07,"Jersey City",NJ,7305,20140814,1,1994,0,0,0,1,0,0,0,-1,-1,-1,-1,0,2,47,26,-1,0,0,0,0,0
70093,13,2012-13,1,2011-12,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,0,2.38,"Jersey City",NJ,7302,20120106,1,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,22,19,-1,0,0,0,1,1
70235,13,2012-13,1,2011-12,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,0,0.25,"Jersey City",NJ,7305,20111215,1,1988,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,86,74,-1,0,0,0,0,0
70526,17,2015-16,3,2015-16,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,2.15,2.15,Jamaica,NY,11432,20150901,2,1994,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,55,24,-1,0,0,0,0,0
70741,14,2012-13,3,2012-13,0,0,0,-1,0,0,-2,-2,-1,6,2.43,2.43,"Jersey City",NJ,7305,20120816,2,1984,0,0,0,1,0,0,0,1,2001,-1,-1,0,1,-2,-2,-2,0,1,1,0,0
70833,17,2016-17,6,2015-16,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,2.78,3.13,"Jersey City",NJ,7305,20150119,2,1983,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,0,0,-1,2,0,0,0,0
71251,15,2014-15,3,2014-15,-2,-2,51.3899,-1,0,0,-2,-2,-1,6,3.7,3.5,Freehold,NJ,7728,20140506,2,1983,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,0,0,-1,0,0,0,0,0
71631,16,2013-14,3,2013-14,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.3,3.3,Howell,NJ,7731,20130626,2,1980,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,107,76,-1,2,0,0,0,0
71642,15,2014-15,3,2014-15,0,1,0,-1,0,0,-2,-2,-1,6,2.88,2.88,"Jersey City",NJ,7305,20140430,2,1984,1,0,0,0,0,0,0,1,2002,-1,-1,0,1,-2,-2,-2,0,1,1,0,0
72124,13,2012-13,3,2012-13,-2,-2,9.0101,-1,0,0,-2,-2,-1,6,2.1,2.1,"Jersey City",NJ,7304,20120710,2,1985,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,73,46,-1,0,0,0,0,0
72172,13,2012-13,3,2012-13,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,2.7,2.7,"Jersey City",NJ,7302,20130123,2,1970,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,102,81,-1,0,0,0,0,0
72295,13,2011-12,1,2011-12,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,3.3,3.3,Ivington,NJ,7111,20110725,2,1986,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,11,18,-1,0,0,0,0,0
72398,17,2014-15,1,2014-15,-1,-1,-1,-1,0,0,-2,-2,-1,6,3.7,3.7,"Jersey City",NJ,7304,20140702,2,1984,0,0,1,0,0,0,0,-1,-1,-1,-1,0,1,-2,-2,-2,0,-1,-1,0,0
72415,17,2012-13,3,2011-12,0,0,0,-1,0,0,-2,-2,-1,6,3.8,3.37,"Union City",NJ,7087,20120104,1,1977,1,0,0,0,0,0,0,1,2001,-1,-1,0,1,-2,-2,-2,0,1,1,0,0
72528,17,2013-14,6,2013-14,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,3.16,3.16,"Jersey City",NJ,7305,20130827,2,1956,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,106,66,-1,2,0,0,0,0
72612,17,2011-12,1,2011-12,0,1,50.0701,-1,0,0,-2,-2,-1,6,2.9,2.9,"Jersey City",NJ,7305,20110608,2,1993,0,0,0,0,0,0,0,1,2011,3.3,-1,0,1,-2,-2,-2,0,1,1,0,0
72911,17,2015-16,3,2015-16,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,2.15,2.15,"Jersey City",NJ,7307,20150715,2,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,90,30,-1,0,0,0,0,0
73098,14,2013-14,1,2013-14,0,0,51.3801,-1,0,0,-2,-2,-1,6,3.47,3.46,Irvington,NJ,7106,20130827,2,1981,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,135,58,-1,0,1,1,0,0
73122,15,2013-14,1,2013-14,0,1,43.0203,-1,0,0,-2,-2,-1,6,4,4,"Jersey City",NJ,7305,20130612,1,1984,1,0,0,0,0,0,0,1,2002,3,-1,0,1,-2,-2,-2,0,1,1,0,0
73356,13,2012-13,3,2012-13,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.65,2.65,Bayonne,NJ,7305,20120906,1,1982,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,75,66,-1,0,0,0,0,0
73979,17,2015-16,6,2015-16,0,-2,43.0203,-1,0,0,-2,-2,-1,6,3.83,3.82,"Jersey City",NJ,7305,20150723,1,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,38,25,-1,0,1,0,0,0
73981,17,2016-17,3,2016-17,0,0,43.0199,-1,0,0,-2,-2,-1,6,3.53,3.07,"Jersey City",NJ,7305,20160502,2,1992,1,0,0,0,0,0,0,1,2010,-1,-1,0,2,83,64,-1,2,1,1,0,0
74037,16,2012-13,1,2011-12,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.23,3.16,Newark,NJ,7106,20111228,2,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,89,66,-1,2,0,0,0,0
74206,17,2014-15,3,2012-13,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.47,3.06,"Jersey City",NJ,7307,20121219,2,1985,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,-1,76,-1,2,0,0,0,0
74330,17,2016-17,1,2016-17,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.5,3.5,"Jersey City",NJ,7305,20160801,2,1985,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,24,15,-1,0,0,0,0,0
74496,12,2011-12,1,2011-12,0,1,0,-1,0,0,-2,-2,-1,6,0,0,"Jersey City",NJ,7304,20110804,1,1983,-1,-1,-1,-1,-1,-1,-1,1,2001,2.5,-1,0,1,-2,-2,-2,0,1,1,0,0
74574,15,2014-15,3,2014-15,-2,-2,43.0203,-1,0,0,-2,-2,-1,6,0.25,0.5,"Jersey City",NJ,7030,20140124,1,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,78,54,-1,0,0,0,0,0
74582,17,2015-16,1,2015-16,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.08,3.07,Hoboken,NJ,7030,20150608,1,1983,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,58,66,-1,2,0,0,0,0
74676,17,2016-17,3,2016-17,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.85,3.85,"Jersey City",NJ,7304,20160801,2,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,68,66,-1,2,0,0,0,0
74741,15,2014-15,3,2014-15,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,2.49,2.48,"Jersey City",NJ,7306,20150107,2,1983,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,66,66,-1,2,0,0,0,0
75173,15,2011-12,1,2011-12,-2,-2,0,-1,0,0,-2,-2,-1,6,4,4,"Jersey City",NJ,7307,20110716,1,1985,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,54,54,-1,0,0,0,0,0
75254,16,2014-15,6,2014-15,-2,-2,51.3899,-1,0,0,-2,-2,-1,6,3.38,3.37,"West Orange",NJ,7002,20140708,1,1987,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,0,0,-1,0,0,0,0,0
75280,14,2012-13,3,2012-13,0,1,0,-1,0,0,-2,-2,-1,6,2,2,Bayonne,NJ,7002,20120801,1,1994,1,0,0,0,0,0,0,1,-1,1.8,-1,0,1,-2,-2,-2,0,1,1,0,0
75384,17,2014-15,3,2014-15,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3,3,"Union City",NJ,7087,20140527,2,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,80,60,-1,2,0,0,0,0
75962,13,2011-12,3,2011-12,-2,-2,23.0101,13,0,0,-2,-2,-1,6,3,3,"West New York",NJ,7093,20110720,2,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,77,66,-1,2,0,0,0,0
76299,15,2014-15,1,2014-15,-1,-1,-1,-1,0,0,-2,-2,-1,6,4,4,Newark,NJ,7108,20140425,1,1984,1,0,0,0,0,0,0,-1,-1,-1,-1,0,1,-2,-2,-2,0,-1,-1,0,0
76515,17,2014-15,3,2014-15,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,3.57,3.56,"Little Ferry",NJ,7643,20140731,2,1983,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,88,80,-1,0,0,0,0,0
76617,15,2013-14,3,2013-14,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,2.8,2.8,"Jersey City",NJ,7305,20130826,2,1984,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,-1,79,-1,0,0,0,0,0
76745,17,2012-13,3,2012-13,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,3.57,3.56,"West New York",NJ,7093,20121210,1,1983,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,113,48,-1,0,0,0,0,0
76749,16,2013-14,3,2012-13,0,0,52.0201,-1,0,0,-2,-2,-1,6,3.5,2.63,"North Arlington",NJ,7107,20121026,2,1983,1,0,0,0,0,0,0,1,2002,-1,-1,0,2,67,62,-1,2,1,1,0,0
77162,12,2011-12,1,2011-12,-1,-1,0,-1,0,0,-2,-2,-1,6,2.7,2.7,"Jersey City",NJ,7010,20110428,2,1976,1,0,0,0,0,0,0,1,-1,-1,-1,0,1,-2,-2,-2,0,-1,-1,0,0
77379,13,2012-13,1,2012-13,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,0,0,"Jersey City",NJ,7307,20120705,1,1984,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,116,92,-1,0,0,0,0,0
77779,17,2012-13,3,2012-13,1,1,26.0101,-1,0,0,-2,-2,-1,6,3.81,3.81,"Jersey City",NJ,7305,20120614,2,1994,0,0,0,1,0,0,0,1,2012,3.8,-1,0,1,-2,-2,-2,0,1,1,0,0
77852,14,2012-13,3,2012-13,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.8,3.8,"East Brunswick",NJ,10805,20120619,1,1991,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,0,0,-1,2,0,0,0,0
77893,17,2013-14,1,2013-14,-2,-2,9.0101,-1,0,0,-2,-2,-1,6,0,0,"Jersey City",NJ,7307,20130812,1,1983,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,76,66,-1,2,0,0,0,0
78000,14,2012-13,3,2012-13,0,1,0,-1,0,0,-2,-2,-1,6,2.4,2.4,"Jersey City",NJ,7305,20120606,2,1985,-1,-1,-1,-1,-1,-1,-1,1,2002,2.9,-1,0,1,-2,-2,-2,0,1,1,0,0
78264,17,2015-16,3,2015-16,-2,-2,13.1209,-1,0,0,-2,-2,-1,6,3,3,"West New York",NJ,7093,20150901,2,1983,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,108,61,-1,0,0,0,0,0
78416,14,2013-14,6,2013-14,-2,-2,51.3899,-1,0,0,-2,-2,-1,6,3.67,3.66,Teaneck,NJ,7660,20130725,1,1984,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,0,0,-1,0,0,0,0,0
78472,17,2016-17,6,2016-17,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3,3,Kearny,NJ,7032,20160725,1,1983,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,111,66,-1,2,0,0,0,0
78476,14,2011-12,3,2011-12,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.27,3.27,"Jersey City",NJ,7002,20110823,1,1982,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,92,39,-1,0,0,0,0,0
78607,14,2013-14,6,2013-14,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.9,3.9,Howell,NJ,7731,20130611,2,1973,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,-1,96,-1,2,0,0,0,0
79268,15,2014-15,3,2014-15,0,-2,13.1001,-1,0,0,-2,-2,-1,6,2.23,2.23,"Jersey City",NJ,7305,20140603,2,1992,0,0,0,0,0,1,0,1,2010,2.8,-1,0,1,-2,-2,-2,0,1,0,0,0
79832,16,2015-16,3,2014-15,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.59,3.19,Livingston,NJ,7039,20140115,2,1979,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,103,78,-1,2,0,0,0,0
79897,17,2015-16,1,2014-15,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.15,2,"Jersey City",NJ,7304,20150112,2,1981,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,114,78,-1,2,0,0,0,0
80254,12,2011-12,3,2011-12,0,-2,0,-1,0,0,-2,-2,-1,6,1.15,1.15,"Jersey City",NJ,7302,20110720,2,1985,0,0,0,1,0,0,0,1,2002,2.4,-1,0,1,-2,-2,-2,0,1,0,0,1
80454,15,2014-15,6,2014-15,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.94,3.95,"West Orange",NJ,7052,20140707,2,1985,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,-1,96,-1,3,0,0,0,0
81733,16,2011-12,6,2011-12,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,0,0,"Jersey City",NJ,7307,20110907,1,1978,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,86,66,-1,2,0,0,0,0
81990,17,2015-16,3,2015-16,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,4,4,Newark,NJ,7102,20150629,2,1962,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,102,66,-1,2,0,0,0,0
82094,17,2015-16,6,2015-16,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,3.9,3.9,Bayonne,NJ,7002,20150615,2,1993,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,75,70,-1,2,0,0,0,0
82180,16,2014-15,3,2014-15,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,3.18,3.17,"North Bergen",NJ,7047,20150112,2,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,89,69,-1,0,0,0,0,0
82498,14,2013-14,3,2013-14,-2,1,0,-1,0,0,-2,-2,-1,6,1.72,1.71,"Jersey City",NJ,7305,20130626,1,1995,-1,-1,-1,-1,-1,-1,-1,1,2013,2.2,-1,0,1,-2,-2,-2,0,0,1,1,0
82601,14,2012-13,1,2012-13,-2,1,0,-1,0,0,-2,-2,-1,6,3,3,"Jersey City",NJ,7307,20120716,1,1994,1,0,0,0,0,0,0,1,2012,2.5,-1,0,1,-2,-2,-2,0,0,1,0,0
82611,16,2011-12,1,2011-12,-2,1,0,-1,0,0,-2,-2,-1,6,2.8,2.8,"Jersey City",NJ,7305,20110621,1,1993,0,0,1,0,0,0,0,1,2011,3.56,-1,0,1,-2,-2,-2,0,0,1,1,0
82661,14,2013-14,6,2013-14,-2,-2,51.3899,-1,0,0,-2,-2,-1,6,3.74,3.74,Somerset,NJ,7002,20130820,2,1986,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,0,0,-1,0,0,0,0,0
82707,17,2014-15,6,2014-15,1,1,43.0199,-1,0,0,-2,-2,-1,6,2.93,3,"Jersey City",NJ,7304,20140408,1,1995,1,0,0,0,0,0,0,1,2014,2.37,-1,0,1,-2,-2,-2,0,1,1,0,0
82719,13,2012-13,1,2012-13,-2,-2,51.3801,-1,0,0,-2,-2,-1,6,0,0,"Jersey City",NJ,7306,20120813,2,1989,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,79,79,-1,0,0,0,0,0
82810,17,2015-16,6,2015-16,-2,-2,13.1202,-1,0,0,-2,-2,-1,6,3.34,3.33,"Jersey City",NJ,7305,20150428,2,1995,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,0,2,58,54,-1,0,0,0,0,0
83813,15,2013-14,6,2012-13,-2,-2,52.0301,-1,0,0,-2,-2,-1,6,3.2,3.15,"West New York",NJ,7093,20121212,1,1990,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,76,59,-1,0,0,0,0,0
84029,15,2014-15,3,2014-15,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,1.68,1.67,"West New York",NJ,7093,20140822,2,1959,0,0,0,0,0,1,0,-1,-1,-1,-1,0,2,76,64.5,-1,0,0,0,0,0
84038,17,2015-16,3,2015-16,1,-2,11.0101,-1,0,0,-2,-2,-1,6,1.99,1.76,"Jersey City",NJ,7304,20150713,1,1995,-1,-1,-1,-1,-1,-1,-1,1,2013,-1,-1,0,2,36,32,-1,0,1,0,0,1
84076,16,2011-12,1,2011-12,-2,-2,0,-1,0,0,-2,-2,-1,6,3.56,3.56,"Jersey City",NJ,7305,20110602,2,1993,0,0,1,0,0,0,0,1,2011,3.75,-1,0,1,-2,-2,-2,0,0,0,1,1
84434,16,2015-16,3,2014-15,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,3.3,3.23,"Jersey City",NJ,7305,20141022,2,1992,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,116,96,-1,0,0,0,1,0
84495,17,2013-14,6,2013-14,0,1,0,-1,0,0,-2,-2,-1,6,3.38,3.37,Bayonne,NJ,7002,20130626,2,1986,-1,-1,-1,-1,-1,-1,-1,1,-1,3.4,-1,0,1,-2,-2,-2,0,1,1,1,0
84534,13,2011-12,3,2011-12,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,3.75,3.75,"Cliffside Park",NJ,7047,20110415,2,1982,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,66,66,-1,2,0,0,0,0
84629,14,2013-14,3,2013-14,0,1,16.0905,-1,0,0,-2,-2,-1,6,1.37,1.37,"North Bergen",NJ,7047,20131210,2,1986,1,0,0,0,0,0,0,1,2004,2.5,-1,0,1,-2,-2,-2,0,1,1,0,0
84777,13,2012-13,6,2011-12,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.77,2.83,"Fort Lee",NJ,7030,20111215,1,1976,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,96,96,-1,2,0,0,0,0
85008,14,2013-14,1,2012-13,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,1.68,1.74,"Jersey City",NJ,7307,20130128,2,1985,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,-1,96,-1,0,0,0,0,0
85185,15,2012-13,3,2011-12,0,0,50.0701,-1,0,0,-2,-2,-1,6,3.77,3.74,"Jersey City",NJ,7304,20120119,1,1984,0,0,1,0,0,0,0,1,2001,-1,-1,0,2,66,66,-1,2,1,1,0,0
85383,15,2012-13,3,2012-13,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,4,4,Bayonne,NJ,7307,20120831,1,1966,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,128,96,-1,0,0,0,1,0
85508,16,2015-16,1,2015-16,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,0,0,Bayonne,NJ,7002,20150505,2,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,64,64,-1,2,0,0,0,0
85862,17,2016-17,3,2016-17,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,2.75,2.75,"Jersey City",NJ,7302,20160906,2,1984,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,81,65,-1,0,0,0,0,0
85921,17,2016-17,3,2016-17,-2,-2,54.0101,-1,0,0,-2,-2,-1,6,3.74,3.78,"Union City",NJ,7644,20160908,2,1985,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,141,96,-1,3,0,0,0,0
86016,15,2014-15,3,2014-15,0,0,43.0199,-1,0,0,-2,-2,-1,6,2.56,2.56,Freehold,NJ,7002,20140811,1,1995,1,0,0,0,0,0,0,1,-1,2.3,-1,0,1,-2,-2,-2,0,1,1,0,1
86286,17,2014-15,3,2014-15,-2,-2,52.0201,-1,0,0,-2,-2,-1,6,2.8,2.8,"Union City",NJ,7087,20140903,1,1985,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,40,24,-1,0,0,0,0,0
86327,16,2013-14,1,2013-14,-2,-2,42.0101,-1,0,0,-2,-2,-1,6,0,0.5,Orange,NJ,7109,20130530,1,1985,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,84,56,-1,0,0,0,0,0
86356,14,2013-14,1,2013-14,-2,-2,45.1101,45,0,0,-2,-2,-1,6,0,0,Guttenberg,NJ,7093,20130827,1,1984,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,76,65,-1,2,0,0,0,0
86489,12,2011-12,1,2011-12,1,1,0,-1,0,0,-2,-2,-1,6,0,0,"Jersey City",NJ,7305,20110607,1,1992,-1,-1,-1,-1,-1,-1,-1,1,2010,-1,-1,0,1,-2,-2,-2,0,1,1,0,0
86606,17,2014-15,3,2013-14,-2,-2,26.0101,-1,0,0,-2,-2,-1,6,0,2.55,"Jersey City",NJ,7307,20140121,2,1984,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,121,66,-1,0,0,0,0,0
86687,17,2016-17,1,2016-17,-2,-2,45.1101,-1,0,0,-2,-2,-1,6,3.3,3.3,"Jersey City",NJ,7302,20160505,2,1985,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,105,66,-1,2,0,0,0,0
87750,17,2012-13,1,2011-12,-2,-2,23.0101,-1,0,0,-2,-2,-1,6,2.33,2.28,"North Bergen",NJ,7093,20111215,2,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,124,69,-1,0,0,0,1,0
87767,17,2011-12,6,2011-12,-2,-2,43.0399,-1,0,0,-2,-2,-1,6,3.46,3.46,Matawan,NJ,7305,20110622,2,1985,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,47,29,-1,0,0,0,1,0
88234,16,2013-14,3,2013-14,-2,-2,52.0801,-1,0,0,-2,-2,-1,6,2.25,2.25,"Jersey City",NJ,7306,20130819,1,1984,1,0,0,0,0,0,0,1,-1,-1,-1,0,2,81,62,-1,2,0,0,0,0
88237,17,2014-15,6,2014-15,-2,0,0,-1,0,0,-2,-2,-1,6,3.75,3.74,"Jersey City",NJ,7305,20140424,2,1995,1,0,0,0,0,0,0,1,2013,-1,-1,0,1,-2,-2,-2,0,0,1,1,1
88283,16,2013-14,1,2013-14,0,0,0,-1,0,0,-2,-2,-1,6,3.08,2.36,"Jersey City",NJ,7305,20130903,1,1985,0,0,0,0,0,1,0,1,-1,-1,-1,0,2,68,59,-1,0,1,1,0,0
88404,14,2012-13,3,2011-12,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,3.1,3.52,"Jersey City",NJ,7306,20120109,2,1984,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,86,62,-1,2,0,0,0,0
88464,17,2015-16,3,2015-16,-2,-2,43.0199,-1,0,0,-2,-2,-1,6,2.47,2.47,"Hasbrouck Heights",NJ,7604,20150624,1,1980,0,0,1,0,0,0,0,1,-1,-1,-1,0,2,90,66,-1,2,0,0,0,0
89146,14,2012-13,1,2012-13,-2,-2,51,-1,0,0,-2,-2,-1,6,3.35,3.35,"Jersey City",NJ,7305,20120626,2,1976,0,0,0,1,0,0,0,1,-1,-1,-1,0,2,75,66,-1,2,0,0,0,0
